SalesOrderID,OrderDate,ShipDate,CustomerID,ShipToAddressID,BillToAddressID,SubTotal,TaxAmt,Freight,TotalDue
43956,7/8/2011,7/15/2011,11030,26358,26358,3399.99,271.9992,84.9998,3756.989
43957,7/9/2011,7/16/2011,28068,12047,12047,3578.27,286.2616,89.4568,3953.9884
43958,7/9/2011,7/16/2011,16658,18015,18015,3578.27,286.2616,89.4568,3953.9884
43959,7/9/2011,7/16/2011,11035,23018,23018,3374.99,269.9992,84.3748,3729.364
43960,7/9/2011,7/16/2011,11046,28971,28971,3374.99,269.9992,84.3748,3729.364
43961,7/10/2011,7/17/2011,28031,19605,19605,3578.27,286.2616,89.4568,3953.9884
43962,7/10/2011,7/17/2011,28076,26676,26676,3578.27,286.2616,89.4568,3953.9884
43963,7/10/2011,7/17/2011,16685,22808,22808,3578.27,286.2616,89.4568,3953.9884
43964,7/10/2011,7/17/2011,16745,23287,23287,3578.27,286.2616,89.4568,3953.9884
43965,7/10/2011,7/17/2011,11038,27731,27731,3374.99,269.9992,84.3748,3729.364
43966,7/10/2011,7/17/2011,11039,24751,24751,3399.99,271.9992,84.9998,3756.989
43967,7/11/2011,7/18/2011,28040,25586,25586,3578.27,286.2616,89.4568,3953.9884
43968,7/11/2011,7/18/2011,28067,28431,28431,3578.27,286.2616,89.4568,3953.9884
43969,7/11/2011,7/18/2011,28071,21890,21890,3578.27,286.2616,89.4568,3953.9884
43970,7/11/2011,7/18/2011,16684,29208,29208,3578.27,286.2616,89.4568,3953.9884
43971,7/11/2011,7/18/2011,16657,13844,13844,3578.27,286.2616,89.4568,3953.9884
43972,7/12/2011,7/19/2011,21939,25027,25027,3578.27,286.2616,89.4568,3953.9884
43973,7/12/2011,7/19/2011,28039,13444,13444,3578.27,286.2616,89.4568,3953.9884
43974,7/12/2011,7/19/2011,13687,25873,25873,3578.27,286.2616,89.4568,3953.9884
43975,7/12/2011,7/19/2011,13540,24395,24395,3578.27,286.2616,89.4568,3953.9884
43976,7/12/2011,7/19/2011,28063,18656,18656,3578.27,286.2616,89.4568,3953.9884
43977,7/12/2011,7/19/2011,16703,25353,25353,3578.27,286.2616,89.4568,3953.9884
43978,7/13/2011,7/20/2011,28030,25351,25351,3578.27,286.2616,89.4568,3953.9884
43979,7/13/2011,7/20/2011,14576,12682,12682,699.0982,55.9279,17.4775,772.5036
43980,7/13/2011,7/20/2011,11048,22583,22583,3374.99,269.9992,84.3748,3729.364
43981,7/13/2011,7/20/2011,16664,18948,18948,3578.27,286.2616,89.4568,3953.9884
43982,7/13/2011,7/20/2011,25271,25894,25894,699.0982,55.9279,17.4775,772.5036
43983,7/14/2011,7/21/2011,28017,27287,27287,3578.27,286.2616,89.4568,3953.9884
43984,7/14/2011,7/21/2011,13545,18444,18444,3578.27,286.2616,89.4568,3953.9884
43985,7/14/2011,7/21/2011,13515,13896,13896,3578.27,286.2616,89.4568,3953.9884
43986,7/14/2011,7/21/2011,28070,24410,24410,3578.27,286.2616,89.4568,3953.9884
43987,7/15/2011,7/22/2011,28042,28003,28003,3578.27,286.2616,89.4568,3953.9884
43988,7/15/2011,7/22/2011,11244,21821,21821,3399.99,271.9992,84.9998,3756.989
43989,7/15/2011,7/22/2011,28083,29742,29742,3578.27,286.2616,89.4568,3953.9884
43990,7/15/2011,7/22/2011,25872,17167,17167,3399.99,271.9992,84.9998,3756.989
43991,7/15/2011,7/22/2011,16660,23489,23489,3578.27,286.2616,89.4568,3953.9884
43992,7/15/2011,7/22/2011,16638,26991,26991,3578.27,286.2616,89.4568,3953.9884
43993,7/17/2011,7/24/2011,16929,19246,19246,3578.27,286.2616,89.4568,3953.9884
43994,7/18/2011,7/25/2011,27681,20835,20835,3578.27,286.2616,89.4568,3953.9884
43995,7/18/2011,7/25/2011,21813,13493,13493,3578.27,286.2616,89.4568,3953.9884
43996,7/18/2011,7/25/2011,27920,28195,28195,3578.27,286.2616,89.4568,3953.9884
43997,7/18/2011,7/25/2011,28022,26341,26341,3578.27,286.2616,89.4568,3953.9884
43998,7/18/2011,7/25/2011,11033,18528,18528,3374.99,269.9992,84.3748,3729.364
43999,7/18/2011,7/25/2011,28047,19357,19357,3578.27,286.2616,89.4568,3953.9884
44000,7/19/2011,7/26/2011,27918,21592,21592,3578.27,286.2616,89.4568,3953.9884
44001,7/19/2011,7/26/2011,28044,24719,24719,3578.27,286.2616,89.4568,3953.9884
44002,7/19/2011,7/26/2011,14572,16629,16629,699.0982,55.9279,17.4775,772.5036
44003,7/19/2011,7/26/2011,19325,21119,21119,699.0982,55.9279,17.4775,772.5036
44004,7/19/2011,7/26/2011,28061,26326,26326,3578.27,286.2616,89.4568,3953.9884
44005,7/19/2011,7/26/2011,26629,16299,16299,699.0982,55.9279,17.4775,772.5036
44006,7/19/2011,7/26/2011,16744,21462,21462,3578.27,286.2616,89.4568,3953.9884
44007,7/19/2011,7/26/2011,25555,13775,13775,699.0982,55.9279,17.4775,772.5036
44008,7/20/2011,7/27/2011,27678,25531,25531,3578.27,286.2616,89.4568,3953.9884
44009,7/20/2011,7/27/2011,27759,16988,16988,3578.27,286.2616,89.4568,3953.9884
44010,7/20/2011,7/27/2011,13680,16926,16926,3578.27,286.2616,89.4568,3953.9884
44011,7/20/2011,7/27/2011,13514,28923,28923,3578.27,286.2616,89.4568,3953.9884
44012,7/20/2011,7/27/2011,11052,24347,24347,3374.99,269.9992,84.3748,3729.364
44013,7/20/2011,7/27/2011,16928,24913,24913,3578.27,286.2616,89.4568,3953.9884
44014,7/21/2011,7/28/2011,27917,17086,17086,3578.27,286.2616,89.4568,3953.9884
44015,7/21/2011,7/28/2011,13693,17306,17306,3578.27,286.2616,89.4568,3953.9884
44016,7/21/2011,7/28/2011,11247,14898,14898,3374.99,269.9992,84.3748,3729.364
44017,7/21/2011,7/28/2011,28078,26037,26037,3578.27,286.2616,89.4568,3953.9884
44018,7/21/2011,7/28/2011,25876,26090,26090,3374.99,269.9992,84.3748,3729.364
44019,7/21/2011,7/28/2011,16701,11429,11429,3578.27,286.2616,89.4568,3953.9884
44020,7/21/2011,7/28/2011,16931,13520,13520,3578.27,286.2616,89.4568,3953.9884
44021,7/21/2011,7/28/2011,11032,25324,25324,3374.99,269.9992,84.3748,3729.364
44022,7/22/2011,7/29/2011,22008,21025,21025,3578.27,286.2616,89.4568,3953.9884
44023,7/22/2011,7/29/2011,19830,12371,12371,3374.99,269.9992,84.3748,3729.364
44024,7/22/2011,7/29/2011,16663,14001,14001,3578.27,286.2616,89.4568,3953.9884
44025,7/22/2011,7/29/2011,16708,25292,25292,3578.27,286.2616,89.4568,3953.9884
44026,7/22/2011,7/29/2011,17045,29375,29375,3578.27,286.2616,89.4568,3953.9884
44027,7/23/2011,7/30/2011,21921,13324,13324,3578.27,286.2616,89.4568,3953.9884
44028,7/23/2011,7/30/2011,17048,27841,27841,3578.27,286.2616,89.4568,3953.9884
44029,7/23/2011,7/30/2011,11050,26423,26423,3374.99,269.9992,84.3748,3729.364
44030,7/24/2011,7/31/2011,12131,24044,24044,3578.27,286.2616,89.4568,3953.9884
44031,7/24/2011,7/31/2011,13689,24291,24291,3578.27,286.2616,89.4568,3953.9884
44032,7/24/2011,7/31/2011,11243,22782,22782,3399.99,271.9992,84.9998,3756.989
44033,7/24/2011,7/31/2011,16693,15526,15526,3578.27,286.2616,89.4568,3953.9884
44034,7/24/2011,7/31/2011,16702,28770,28770,3578.27,286.2616,89.4568,3953.9884
44035,7/24/2011,7/31/2011,16707,28217,28217,3578.27,286.2616,89.4568,3953.9884
44036,7/24/2011,7/31/2011,17046,13001,13001,3578.27,286.2616,89.4568,3953.9884
44037,7/24/2011,7/31/2011,25272,22224,22224,699.0982,55.9279,17.4775,772.5036
44038,7/24/2011,7/31/2011,25868,21186,21186,3399.99,271.9992,84.9998,3756.989
44039,7/25/2011,8/1/2011,17971,12447,12447,699.0982,55.9279,17.4775,772.5036
44040,7/25/2011,8/1/2011,11057,26048,26048,3374.99,269.9992,84.3748,3729.364
44041,7/25/2011,8/1/2011,16742,26228,26228,3578.27,286.2616,89.4568,3953.9884
44042,7/26/2011,8/2/2011,13678,13496,13496,3578.27,286.2616,89.4568,3953.9884
44043,7/26/2011,8/2/2011,13679,26729,26729,3578.27,286.2616,89.4568,3953.9884
44044,7/26/2011,8/2/2011,13690,14914,14914,3578.27,286.2616,89.4568,3953.9884
44045,7/26/2011,8/2/2011,28394,21007,21007,3399.99,271.9992,84.9998,3756.989
44046,7/26/2011,8/2/2011,28064,20990,20990,3578.27,286.2616,89.4568,3953.9884
44047,7/26/2011,8/2/2011,25878,28360,28360,3399.99,271.9992,84.9998,3756.989
44048,7/26/2011,8/2/2011,16713,26280,26280,3578.27,286.2616,89.4568,3953.9884
44049,7/27/2011,8/3/2011,13538,16438,16438,3578.27,286.2616,89.4568,3953.9884
44050,7/27/2011,8/3/2011,17050,17773,17773,3578.27,286.2616,89.4568,3953.9884
44051,7/28/2011,8/4/2011,13691,17906,17906,3578.27,286.2616,89.4568,3953.9884
44052,7/28/2011,8/4/2011,16637,26101,26101,3578.27,286.2616,89.4568,3953.9884
44053,7/29/2011,8/5/2011,19329,24536,24536,699.0982,55.9279,17.4775,772.5036
44054,7/29/2011,8/5/2011,13542,17571,17571,3578.27,286.2616,89.4568,3953.9884
44055,7/29/2011,8/5/2011,13543,29271,29271,3578.27,286.2616,89.4568,3953.9884
44056,7/29/2011,8/5/2011,13559,23197,23197,3578.27,286.2616,89.4568,3953.9884
44057,7/29/2011,8/5/2011,14577,11705,11705,699.0982,55.9279,17.4775,772.5036
44058,7/29/2011,8/5/2011,11056,17481,17481,3374.99,269.9992,84.3748,3729.364
44059,7/29/2011,8/5/2011,16688,19474,19474,3578.27,286.2616,89.4568,3953.9884
44060,7/29/2011,8/5/2011,25273,14197,14197,699.0982,55.9279,17.4775,772.5036
44061,7/30/2011,8/6/2011,27919,15624,15624,3578.27,286.2616,89.4568,3953.9884
44062,7/30/2011,8/6/2011,28041,19623,19623,3578.27,286.2616,89.4568,3953.9884
44063,7/30/2011,8/6/2011,11240,23429,23429,3399.99,271.9992,84.9998,3756.989
44064,7/30/2011,8/6/2011,22050,24246,24246,3578.27,286.2616,89.4568,3953.9884
44065,7/30/2011,8/6/2011,28062,13473,13473,3578.27,286.2616,89.4568,3953.9884
44066,7/30/2011,8/6/2011,25867,25529,25529,3399.99,271.9992,84.9998,3756.989
44067,7/30/2011,8/6/2011,17049,26455,26455,3578.27,286.2616,89.4568,3953.9884
44068,7/31/2011,8/7/2011,13541,17999,17999,3578.27,286.2616,89.4568,3953.9884
44069,7/31/2011,8/7/2011,28395,29244,29244,3374.99,269.9992,84.3748,3729.364
44070,7/31/2011,8/7/2011,19829,13311,13311,3374.99,269.9992,84.3748,3729.364
44071,7/31/2011,8/7/2011,16691,24117,24117,3578.27,286.2616,89.4568,3953.9884
44072,7/31/2011,8/7/2011,16656,14593,14593,3578.27,286.2616,89.4568,3953.9884
44073,7/31/2011,8/7/2011,11044,14279,14279,3374.99,269.9992,84.3748,3729.364
44074,8/1/2011,8/8/2011,29592,778,778,844.1043,80.9856,25.308,950.3979
44075,8/1/2011,8/8/2011,29632,843,843,26447.022,2538.7545,793.3608,29779.1373
44076,8/1/2011,8/8/2011,30003,620,620,4079.988,391.6788,122.3996,4594.0664
44077,8/1/2011,8/8/2011,29714,473,473,6105.3293,584.8735,182.773,6872.9758
44078,8/1/2011,8/8/2011,29622,863,863,28045.3358,2702.18,844.4313,31591.9471
44079,8/1/2011,8/8/2011,29967,565,565,25706.4831,2467.5891,771.1216,28945.1938
44080,8/1/2011,8/8/2011,29733,1062,1062,11.4,0.988,0.3088,12.6968
44081,8/1/2011,8/8/2011,29950,463,463,37536.9632,3611.562,1128.6131,42277.1383
44082,8/1/2011,8/8/2011,29803,452,452,2039.994,195.8394,61.1998,2297.0332
44083,8/1/2011,8/8/2011,29969,548,548,1362.3067,130.1463,40.6707,1533.1237
44084,8/1/2011,8/8/2011,29494,537,537,8129.976,780.4777,243.8993,9154.353
44085,8/1/2011,8/8/2011,29639,470,470,20644.2343,1981.2698,619.1468,23244.6509
44086,8/1/2011,8/8/2011,29722,555,555,73761.5266,7108.6377,2221.4493,83091.6136
44087,8/1/2011,8/8/2011,29944,1004,1004,5007.72,482.6446,150.8264,5641.191
44088,8/1/2011,8/8/2011,29842,1094,1094,419.4589,40.2681,12.5838,472.3108
44089,8/1/2011,8/8/2011,29673,1007,1007,2097.2945,201.3403,62.9188,2361.5536
44090,8/1/2011,8/8/2011,29659,605,605,6654.7023,634.7888,198.3715,7487.8626
44091,8/1/2011,8/8/2011,29914,1079,1079,4492.7043,429.1119,134.0975,5055.9137
44092,8/1/2011,8/8/2011,30090,589,589,4075.0341,393.8955,123.0923,4592.0219
44093,8/1/2011,8/8/2011,29708,569,569,10680.7251,1021.8926,319.3414,12021.9591
44094,8/1/2011,8/8/2011,29711,472,472,4079.988,391.6788,122.3996,4594.0664
44095,8/1/2011,8/8/2011,29748,1085,1085,42341.075,4074.613,1273.3166,47689.0046
44096,8/1/2011,8/8/2011,29655,774,774,8129.976,780.4777,243.8993,9154.353
44097,8/1/2011,8/8/2011,29651,606,606,6035.8246,579.2061,181.0019,6796.0326
44098,8/1/2011,8/8/2011,29504,973,973,16369.1545,1571.28,491.025,18431.4595
44099,8/1/2011,8/8/2011,29897,28,1066,12499.4471,1199.6777,374.8993,14074.0241
44100,8/1/2011,8/8/2011,29690,1036,1036,81164.2329,7884.6612,2463.9566,91512.8507
44101,8/1/2011,8/8/2011,29721,984,984,9794.6422,941.2667,294.1458,11030.0547
44102,8/1/2011,8/8/2011,29681,950,950,3513.9448,336.5312,105.166,3955.642
44103,8/1/2011,8/8/2011,29577,471,471,3814.3435,365.811,114.3159,4294.4704
44104,8/1/2011,8/8/2011,29755,528,528,4079.988,391.6788,122.3996,4594.0664
44105,8/1/2011,8/8/2011,29769,609,609,6101.382,585.6263,183.0082,6870.0165
44106,8/1/2011,8/8/2011,30068,920,920,419.4589,40.2681,12.5838,472.3108
44107,8/1/2011,8/8/2011,30106,630,630,16185.4292,1555.4136,486.0668,18226.9096
44108,8/1/2011,8/8/2011,29686,1048,1048,2169.0469,208.2285,65.0714,2442.3468
44109,8/1/2011,8/8/2011,29921,842,842,13837.0855,1329.5349,415.4797,15582.1001
44110,8/1/2011,8/8/2011,29486,621,621,16667.3077,1600.6864,500.2145,18768.2086
44111,8/1/2011,8/8/2011,29740,520,520,11641.3209,1117.861,349.3315,13108.5134
44112,8/1/2011,8/8/2011,29649,544,544,32444.904,3114.7108,973.3471,36532.9619
44113,8/1/2011,8/8/2011,29938,1020,1020,40510.3042,3894.0507,1216.8909,45621.2458
44114,8/1/2011,8/8/2011,29746,817,817,33478.9114,3221.1056,1006.5955,37706.6125
44115,8/1/2011,8/8/2011,29525,1049,1049,66848.3878,6434.5384,2010.7932,75293.7194
44116,8/1/2011,8/8/2011,29685,948,948,20351.34,1953.6222,610.507,22915.4692
44117,8/1/2011,8/8/2011,29581,769,769,12907.7717,1241.5408,387.9815,14537.294
44118,8/1/2011,8/8/2011,29883,11381,1025,3427.4236,329.0327,102.8227,3859.279
44119,8/1/2011,8/8/2011,29834,1097,1097,49096.1075,4709.9034,1471.8448,55277.8557
44120,8/1/2011,8/8/2011,29702,567,567,26967.1293,2597.0004,811.5626,30375.6923
44121,8/1/2011,8/8/2011,29710,1017,1017,64713.9547,6232.6603,1947.7063,72894.3213
44122,8/1/2011,8/8/2011,29518,949,949,4064.988,390.2388,121.9496,4577.1764
44123,8/1/2011,8/8/2011,29498,809,809,874.794,83.9802,26.2438,985.018
44124,8/1/2011,8/8/2011,29637,559,559,15439.0357,1484.4652,463.8954,17387.3963
44125,8/1/2011,8/8/2011,29872,586,586,2604.0653,249.845,78.0766,2931.9869
44126,8/1/2011,8/8/2011,29810,835,835,14263.458,1369.026,427.8206,16060.3046
44127,8/1/2011,8/8/2011,29562,1091,1091,91014.7853,8770.4397,2740.7624,102525.9874
44128,8/1/2011,8/8/2011,30088,939,939,18542.1726,1777.1149,555.3484,20874.6359
44129,8/1/2011,8/8/2011,29966,760,760,55699.8037,5352.7901,1672.7469,62725.3407
44130,8/1/2011,8/8/2011,29642,976,976,35410.9983,3406.4582,1064.5182,39881.9747
44131,8/1/2011,8/8/2011,29487,818,818,20514.2859,1966.5222,614.5382,23095.3463
44132,8/1/2011,8/8/2011,29484,975,975,4049.988,388.7988,121.4996,4560.2864
44133,8/1/2011,8/8/2011,29715,926,926,25686.5186,2468.9735,771.5542,28927.0463
44134,8/1/2011,8/8/2011,13821,24945,24945,3578.27,286.2616,89.4568,3953.9884
44135,8/1/2011,8/8/2011,28156,19928,19928,3578.27,286.2616,89.4568,3953.9884
44136,8/1/2011,8/8/2011,22114,13829,13829,3578.27,286.2616,89.4568,3953.9884
44137,8/1/2011,8/8/2011,17328,17575,17575,3578.27,286.2616,89.4568,3953.9884
44138,8/2/2011,8/9/2011,13765,18488,18488,3578.27,286.2616,89.4568,3953.9884
44139,8/2/2011,8/9/2011,13792,13887,13887,3578.27,286.2616,89.4568,3953.9884
44140,8/2/2011,8/9/2011,12221,27557,27557,3578.27,286.2616,89.4568,3953.9884
44141,8/2/2011,8/9/2011,13572,26165,26165,3578.27,286.2616,89.4568,3953.9884
44142,8/2/2011,8/9/2011,22058,21149,21149,3578.27,286.2616,89.4568,3953.9884
44143,8/2/2011,8/9/2011,28145,27521,27521,3578.27,286.2616,89.4568,3953.9884
44144,8/2/2011,8/9/2011,17071,20999,20999,3578.27,286.2616,89.4568,3953.9884
44145,8/2/2011,8/9/2011,17309,29827,29827,3578.27,286.2616,89.4568,3953.9884
44146,8/2/2011,8/9/2011,17310,21537,21537,3578.27,286.2616,89.4568,3953.9884
44147,8/2/2011,8/9/2011,17320,26407,26407,3578.27,286.2616,89.4568,3953.9884
44148,8/3/2011,8/10/2011,28172,13886,13886,3578.27,286.2616,89.4568,3953.9884
44149,8/3/2011,8/10/2011,17242,14369,14369,3578.27,286.2616,89.4568,3953.9884
44150,8/3/2011,8/10/2011,17315,19054,19054,3578.27,286.2616,89.4568,3953.9884
44151,8/3/2011,8/10/2011,25558,27468,27468,699.0982,55.9279,17.4775,772.5036
44152,8/4/2011,8/11/2011,11334,20502,20502,3399.99,271.9992,84.9998,3756.989
44153,8/4/2011,8/11/2011,28168,17718,17718,3578.27,286.2616,89.4568,3953.9884
44154,8/4/2011,8/11/2011,28181,19903,19903,3578.27,286.2616,89.4568,3953.9884
44155,8/4/2011,8/11/2011,28131,27306,27306,3578.27,286.2616,89.4568,3953.9884
44156,8/4/2011,8/11/2011,25887,24851,24851,3399.99,271.9992,84.9998,3756.989
44157,8/4/2011,8/11/2011,17055,22442,22442,3578.27,286.2616,89.4568,3953.9884
44158,8/5/2011,8/12/2011,13567,23463,23463,3578.27,286.2616,89.4568,3953.9884
44159,8/5/2011,8/12/2011,28182,12930,12930,3578.27,286.2616,89.4568,3953.9884
44160,8/5/2011,8/12/2011,28186,20498,20498,3578.27,286.2616,89.4568,3953.9884
44161,8/6/2011,8/13/2011,13772,18045,18045,3578.27,286.2616,89.4568,3953.9884
44162,8/6/2011,8/13/2011,28185,14339,14339,3578.27,286.2616,89.4568,3953.9884
44163,8/6/2011,8/13/2011,28193,21205,21205,3578.27,286.2616,89.4568,3953.9884
44164,8/6/2011,8/13/2011,28088,20517,20517,3578.27,286.2616,89.4568,3953.9884
44165,8/6/2011,8/13/2011,17065,12203,12203,3578.27,286.2616,89.4568,3953.9884
44166,8/6/2011,8/13/2011,14581,25932,25932,699.0982,55.9279,17.4775,772.5036
44167,8/6/2011,8/13/2011,17308,17898,17898,3578.27,286.2616,89.4568,3953.9884
44168,8/7/2011,8/14/2011,12211,28328,28328,3578.27,286.2616,89.4568,3953.9884
44169,8/7/2011,8/14/2011,28179,24810,24810,3578.27,286.2616,89.4568,3953.9884
44170,8/7/2011,8/14/2011,28183,29015,29015,3578.27,286.2616,89.4568,3953.9884
44171,8/7/2011,8/14/2011,28112,18368,18368,3578.27,286.2616,89.4568,3953.9884
44172,8/7/2011,8/14/2011,14584,19055,19055,699.0982,55.9279,17.4775,772.5036
44173,8/8/2011,8/15/2011,13784,22246,22246,3578.27,286.2616,89.4568,3953.9884
44174,8/8/2011,8/15/2011,17229,12275,12275,3578.27,286.2616,89.4568,3953.9884
44175,8/8/2011,8/15/2011,17246,15598,15598,3578.27,286.2616,89.4568,3953.9884
44176,8/9/2011,8/16/2011,12220,16650,16650,3578.27,286.2616,89.4568,3953.9884
44177,8/9/2011,8/16/2011,11337,16744,16744,3374.99,269.9992,84.3748,3729.364
44178,8/9/2011,8/16/2011,28097,29607,29607,3578.27,286.2616,89.4568,3953.9884
44179,8/9/2011,8/16/2011,25888,18379,18379,3374.99,269.9992,84.3748,3729.364
44180,8/9/2011,8/16/2011,11058,24756,24756,3399.99,271.9992,84.9998,3756.989
44181,8/9/2011,8/16/2011,17294,12293,12293,3578.27,286.2616,89.4568,3953.9884
44182,8/9/2011,8/16/2011,17299,22072,22072,3578.27,286.2616,89.4568,3953.9884
44183,8/10/2011,8/17/2011,28158,16161,16161,3578.27,286.2616,89.4568,3953.9884
44184,8/10/2011,8/17/2011,17247,27816,27816,3578.27,286.2616,89.4568,3953.9884
44185,8/10/2011,8/17/2011,17280,18809,18809,3578.27,286.2616,89.4568,3953.9884
44186,8/12/2011,8/19/2011,25889,16797,16797,3399.99,271.9992,84.9998,3756.989
44187,8/12/2011,8/19/2011,17069,20439,20439,3578.27,286.2616,89.4568,3953.9884
44188,8/13/2011,8/20/2011,20052,15754,15754,699.0982,55.9279,17.4775,772.5036
44189,8/13/2011,8/20/2011,20054,16407,16407,699.0982,55.9279,17.4775,772.5036
44190,8/13/2011,8/20/2011,11061,27307,27307,3374.99,269.9992,84.3748,3729.364
44191,8/13/2011,8/20/2011,17248,28908,28908,3578.27,286.2616,89.4568,3953.9884
44192,8/14/2011,8/21/2011,13570,27248,27248,3578.27,286.2616,89.4568,3953.9884
44193,8/14/2011,8/21/2011,28164,12364,12364,3578.27,286.2616,89.4568,3953.9884
44194,8/14/2011,8/21/2011,17064,12113,12113,3578.27,286.2616,89.4568,3953.9884
44195,8/14/2011,8/21/2011,17249,26062,26062,3578.27,286.2616,89.4568,3953.9884
44196,8/14/2011,8/21/2011,17295,28349,28349,3578.27,286.2616,89.4568,3953.9884
44197,8/15/2011,8/22/2011,28096,11779,11779,3578.27,286.2616,89.4568,3953.9884
44198,8/15/2011,8/22/2011,28150,14655,14655,3578.27,286.2616,89.4568,3953.9884
44199,8/15/2011,8/22/2011,17259,14990,14990,3578.27,286.2616,89.4568,3953.9884
44200,8/15/2011,8/22/2011,17312,12408,12408,3578.27,286.2616,89.4568,3953.9884
44201,8/16/2011,8/23/2011,12254,18205,18205,3578.27,286.2616,89.4568,3953.9884
44202,8/16/2011,8/23/2011,28159,22092,22092,3578.27,286.2616,89.4568,3953.9884
44203,8/16/2011,8/23/2011,28149,27487,27487,3578.27,286.2616,89.4568,3953.9884
44204,8/16/2011,8/23/2011,14580,14800,14800,699.0982,55.9279,17.4775,772.5036
44205,8/16/2011,8/23/2011,17285,21696,21696,3578.27,286.2616,89.4568,3953.9884
44206,8/17/2011,8/24/2011,11250,11546,11546,3399.99,271.9992,84.9998,3756.989
44207,8/17/2011,8/24/2011,28162,23977,23977,3578.27,286.2616,89.4568,3953.9884
44208,8/17/2011,8/24/2011,25879,29280,29280,3399.99,271.9992,84.9998,3756.989
44209,8/17/2011,8/24/2011,17257,19241,19241,3578.27,286.2616,89.4568,3953.9884
44210,8/18/2011,8/25/2011,13783,26209,26209,3578.27,286.2616,89.4568,3953.9884
44211,8/18/2011,8/25/2011,28154,11992,11992,3578.27,286.2616,89.4568,3953.9884
44212,8/18/2011,8/25/2011,28170,20275,20275,3578.27,286.2616,89.4568,3953.9884
44213,8/18/2011,8/25/2011,17351,13292,13292,3578.27,286.2616,89.4568,3953.9884
44214,8/18/2011,8/25/2011,17332,25659,25659,3578.27,286.2616,89.4568,3953.9884
44215,8/19/2011,8/26/2011,28180,25997,25997,3578.27,286.2616,89.4568,3953.9884
44216,8/19/2011,8/26/2011,13560,14109,14109,3578.27,286.2616,89.4568,3953.9884
44217,8/19/2011,8/26/2011,28148,22617,22617,3578.27,286.2616,89.4568,3953.9884
44218,8/19/2011,8/26/2011,22109,25548,25548,3578.27,286.2616,89.4568,3953.9884
44219,8/19/2011,8/26/2011,14590,16112,16112,699.0982,55.9279,17.4775,772.5036
44220,8/19/2011,8/26/2011,11060,22612,22612,3399.99,271.9992,84.9998,3756.989
44221,8/19/2011,8/26/2011,17255,13551,13551,3578.27,286.2616,89.4568,3953.9884
44222,8/19/2011,8/26/2011,17258,12919,12919,3578.27,286.2616,89.4568,3953.9884
44223,8/20/2011,8/27/2011,13847,13169,13169,3578.27,286.2616,89.4568,3953.9884
44224,8/20/2011,8/27/2011,28166,15852,15852,3578.27,286.2616,89.4568,3953.9884
44225,8/21/2011,8/28/2011,20060,21035,21035,699.0982,55.9279,17.4775,772.5036
44226,8/21/2011,8/28/2011,12255,22001,22001,3578.27,286.2616,89.4568,3953.9884
44227,8/21/2011,8/28/2011,28401,12314,12314,3374.99,269.9992,84.3748,3729.364
44228,8/21/2011,8/28/2011,11333,21300,21300,3399.99,271.9992,84.9998,3756.989
